"ID","TARGET_D","GiftCnt36","GiftCntAll","GiftCntCardAll","GiftAvgLast","GiftAvg36","GiftAvgAll","GiftTimeLast","GiftTimeFirst","DemAge","DemGender","DemHomeOwner","DemMedHomeValue","DemPctVeterans","DemMedIncome"
183275,10,3,6,2,15,12.67,10,17,44,69,"F","H",75400,45,48040
104004,10,3,12,8,10,10,6.83,19,102,70,"U","H",61900,37,33469
4390,10,4,28,13,14,12.25,8.79,20,125,87,"F","U",72700,39,0
183055,10,5,16,12,12,10.4,7.88,20,113,60,"F","H",87600,35,51377
182895,10,4,17,9,12,6.75,4.94,18,120,74,"U","U",56300,36,0
189462,10,2,22,10,12,11,8.95,17,113,36,"F","U",67700,40,35682
182105,10,5,7,4,10,11.8,11.29,15,45,66,"F","U",87700,39,0
182395,10,2,10,4,10,10,16.5,26,87,71,"F","H",75500,31,56365
103593,10,1,18,8,12,12,8.5,18,113,82,"F","U",39700,36,0
182319,10,4,25,13,15,5,4.04,17,126,83,"M","H",87400,39,59959
61191,10,3,19,8,5,5.67,6.58,15,126,78,"F","U",47200,41,0
182243,10,4,10,7,12,10.5,8.3,19,77,61,"F","H",87600,49,51674
36923,10,8,21,12,6,4.25,3.86,18,80,45,"F","H",74200,30,61743
103488,10,7,23,13,2.5,7.5,5.43,15,126,67,"F","H",47600,36,37876
181972,10,6,18,6,10,10,12,16,77,45,"F","H",64600,55,36292
181869,10,4,5,3,6,7.25,7,18,33,75,"M","H",103800,47,60521
60859,10,8,15,10,7,6.5,5.2,16,105,50,"F","H",102600,31,74255
103260,10,3,18,7,10,10,8.78,25,89,31,"M","U",58900,25,0
103111,10,1,1,0,15,15,15,19,19,30,"F","H",50900,19,51667
181408,10,4,27,14,10,13,10.44,17,125,81,"F","H",78800,43,54160
102795,10,1,1,1,15,15,15,24,24,77,"M","H",19800,31,20000
102772,10,2,17,11,10,7.5,5,21,128,51,"F","U",23000,31,33875
180512,10,3,19,13,10,9.33,6.58,24,114,83,"M","H",73100,38,50857
36590,10,3,4,3,11,10,10,16,29,49,"M","H",103700,10,47043
102434,10,2,17,7,5,7.5,4,15,129,86,"F","H",68300,52,52041
60313,10,5,24,12,10,10,15.38,15,116,53,"M","H",48000,38,45840
180292,10,5,15,9,5,8.4,6.6,15,125,76,"F","H",127500,43,54401
179863,10,2,16,11,10,12,9.19,16,104,50,"M","H",125300,27,56628
8708,10,4,28,11,10,10,10.5,15,134,81,"U","U",68400,0,0
6932,10,6,34,11,10,7.5,7.26,8,105,80,"M","U",111000,31,56722
102222,10,2,21,11,10,10,8.62,24,120,64,"F","H",54500,33,40898
179776,10,4,18,9,20,17.5,14,22,126,66,"F","H",149300,36,66949
179359,10,1,16,10,10,10,5.88,26,130,17,"F","U",232100,29,91065
2757,10,4,17,6,5,9,8.35,17,76,35,"F","U",77000,11,31563
179257,10,3,6,2,10,9,6.67,17,102,35,"M","H",144900,37,70032
179262,10,5,25,14,10,6.8,6,16,127,50,"U","H",180100,26,70032
181075,10,4,6,3,7,6.75,7,16,51,76,"M","U",146400,12,56036
178742,10,4,7,1,15,12,10.71,18,53,85,"F","H",105300,39,48699
154224,10,8,31,20,15,9.38,9.23,9,105,80,"M","H",136400,39,66348
178789,10,1,8,5,25,25,20.88,21,81,71,"F","U",136400,24,72614
179876,10,3,4,2,10,8.33,7.75,17,20,69,"F","U",137300,17,0
101584,10,5,29,13,5,6.2,4.02,18,130,57,"M","U",39100,35,0
59285,10,1,5,3,15,15,12,19,104,46,"F","U",52200,29,0
101388,10,8,10,7,8,6.13,5.8,21,41,42,"M","H",52600,23,37100
101263,10,4,6,3,8,7.5,6.33,16,57,81,"F","U",15000,28,30673
177423,10,4,24,16,10,10,6.38,24,129,72,"F","U",106000,39,0
177282,10,3,11,8,17,16.33,11.73,15,122,48,"F","H",52000,47,33417
58991,10,2,5,3,20,15,20,18,88,64,"M","H",27700,28,22716
101058,10,4,13,8,10,8.75,8.23,17,92,57,"F","H",112300,33,84201
177131,10,3,4,3,10,13,12.25,15,24,76,"F","U",60500,43,43350
101113,10,5,16,7,10,12.8,9.63,15,120,39,"F","U",83900,28,0
12,10,4,25,12,17,15,14.72,7,122,79,"M","H",33400,41,39460
100924,10,2,2,2,25,15,15,17,21,62,"F","H",257400,22,72040
176781,10,3,4,3,10,10,8.75,17,41,66,"M","U",81100,31,0
188421,10,2,26,14,10,17.5,7.5,6,123,73,"M","H",70400,36,49460
20721,10,5,12,8,11,10,8.5,17,67,39,"F","H",50400,40,29144
191663,10,4,13,8,10,10.75,9.31,20,63,70,"M","U",53800,32,0
19789,10,2,3,0,10,10,10,19,24,53,"M","U",35500,35,50628
176443,10,0,20,13,10,0,14,18,129,76,"F","H",64100,39,42846
168171,10,5,14,8,10,10,13.57,18,122,52,"F","U",393800,41,0
176379,10,1,1,1,20,20,20,21,21,77,"M","H",82900,6,50965
58649,10,4,4,2,10,8.75,8.75,19,31,75,"F","H",52100,48,42920
36141,10,1,3,1,25,25,15,17,44,69,"F","H",95700,65,58016
175996,10,1,4,1,15,15,11.5,19,44,62,"F","H",114900,35,42080
58538,10,2,15,7,15,15,12.33,18,93,36,"F","H",21900,22,49375
175847,10,5,7,2,4.5,6.2,5.5,18,40,67,"F","H",207000,25,82079
6789,10,1,20,8,25,36,26.95,18,105,80,"M","U",51500,37,44947
33359,10,6,14,10,10,10,8.43,15,119,61,"F","U",73700,43,42953
175731,10,1,13,5,12,12,11,26,113,80,"M","H",86400,40,47713
175659,10,2,11,10,15,12.5,7.82,21,130,82,"F","H",146500,26,72238
99501,10,2,2,1,15,10,10,19,24,40,"F","H",98800,31,62944
58463,10,3,9,4,33,31.33,21,19,75,81,"M","U",29700,27,0
14386,10,2,18,4,25,25,24.78,18,143,86,"F","U",252800,25,101095
175216,10,1,1,1,20,20,20,17,17,62,"M","H",69500,30,40237
58374,10,4,11,6,10,12.5,9.55,15,102,79,"F","H",48300,18,41062
99338,10,3,12,6,10,10,7.75,16,56,50,"F","H",184400,28,82506
174956,10,4,4,2,15,7.25,7.25,15,35,86,"F","H",59800,39,44007
20691,10,2,3,2,10,7.5,7,17,21,39,"F","H",54800,30,39344
174803,10,5,19,13,10,10.8,7.89,17,129,54,"M","U",67200,56,0
174358,10,2,4,4,20,12.5,17.5,24,89,55,"M","H",155000,32,58976
182490,10,5,12,7,10,8.4,6.25,17,112,34,"M","U",0,50,0
190558,10,2,25,11,10,13,8.48,9,120,81,"M","U",457200,23,63661
7174,10,2,44,19,12,11,8.36,20,128,67,"F","U",50400,26,40389
1544,10,1,4,2,20,20,13,18,52,45,"F","H",326000,26,47807
98793,10,5,7,5,10,8.4,8.14,19,49,69,"M","H",33200,28,40389
57963,10,4,16,12,11,9.5,8.44,17,126,70,"F","H",49200,40,40054
98437,10,4,11,6,8,8.5,5.73,15,116,77,"F","H",44300,38,53750
57929,10,5,13,10,10,10,8.31,19,93,62,"F","U",45300,28,36735
173232,10,7,20,3,19,18,13.6,15,68,80,"F","H",89300,46,38243
173223,10,5,33,20,8,8.6,8.82,19,126,79,"F","U",63400,36,0
173192,10,1,16,6,20,20,9.38,15,102,85,"F","H",60800,17,39073
98220,10,2,4,2,3,11,7.5,19,41,61,"M","H",33100,36,35861
172846,10,1,9,5,7,30,14.11,18,76,55,"M","U",141700,37,0
172851,10,2,5,3,17,17,13,22,113,47,"M","H",114800,35,54762
190726,10,4,14,7,17,17,11.43,16,124,47,"F","U",87500,44,40898
189027,10,3,21,13,10,11,8.81,4,125,78,"F","U",60600,29,42305
170998,10,1,12,5,10,17,10.17,23,56,83,"F","U",62100,33,38800
14420,10,2,9,4,15,13,8.67,23,80,57,"F","H",47300,36,42254
97689,10,3,4,3,10,10,10,18,29,61,"M","H",82100,32,54684
1646,10,3,16,8,10,8.33,7.56,17,103,50,"M","H",67500,37,45897
172175,10,4,6,3,6,14.25,11.33,15,39,77,"F","H",65800,24,45897
171950,10,6,10,5,10,7.67,6.8,18,76,67,"F","H",144400,36,65143
35728,10,2,9,5,24,21,11.33,23,79,49,"M","H",78600,27,47917
172140,10,1,10,5,20,20,10.7,17,75,45,"F","H",209900,40,65143
14798,10,9,46,15,14,13.33,8.83,16,130,85,"F","H",108900,40,47008
170818,10,7,9,6,6,6.29,6,16,45,35,"F","H",66800,30,28817
188507,10,3,13,8,10,10.67,9.77,6,125,71,"F","H",228900,40,95814
6076,10,2,23,10,8,9.5,5.43,25,121,78,"F","H",32800,49,45055
171631,10,4,26,17,17,15.5,11.19,20,128,44,"F","H",153700,25,71424
163675,10,2,8,5,15,15,10.88,18,87,62,"U","U",169300,17,0
97026,10,8,14,10,22,12,11.5,18,74,50,"F","H",59800,15,55540
171338,10,4,6,4,5,6.25,6.67,19,52,51,"F","H",207600,47,68924
190651,10,1,1,0,25,25,25,16,16,45,"F","U",75300,17,55540
170864,10,3,3,3,15,11.67,11.67,21,29,55,"M","H",249400,37,69964
96426,10,5,13,9,10,11,7.92,15,123,39,"M","U",72000,30,65846
170479,10,5,7,3,11,10,8.86,19,53,55,"F","H",67000,36,35500
170402,10,5,10,4,10,8.6,6.8,16,53,54,"F","H",122400,41,36739
170098,10,1,7,3,15,15,6.71,24,122,69,"F","U",87700,43,0
7301,10,6,34,19,10,10.33,9.12,4,129,79,"M","U",28400,0,42125
56697,10,7,10,6,10,9,7.7,19,44,51,"F","H",35400,33,41886
96000,10,2,24,12,10,7.5,3.58,25,130,83,"M","H",35900,22,41240
169553,10,5,18,8,6,7.6,5.61,20,75,38,"F","U",94200,23,35843
95831,10,1,2,1,6,15,10.5,15,17,70,"M","U",30100,27,44698
169280,10,6,6,4,10,8.33,8.33,22,33,27,"F","U",187500,32,36408
169346,10,2,14,7,10,10,7.64,20,126,46,"F","H",81800,24,32221
35276,10,2,14,5,10,10,6.64,18,128,80,"U","U",354200,26,0
169231,10,4,29,16,10,14.25,9.76,18,97,79,"M","U",95200,25,0
56346,10,4,16,10,10,10.5,9.06,24,126,55,"F","H",46900,22,43750
5172,10,2,18,11,10,16,10.61,5,130,36,"M","H",29100,42,39562
165033,10,4,4,3,20,16.25,16.25,21,31,42,"M","U",320700,22,0
168358,10,3,12,8,17,15.67,14.33,20,75,42,"M","H",140100,5,62712
56816,10,3,10,5,10,12,7.3,16,77,77,"F","U",87000,50,0
168368,10,1,7,4,20,20,14.29,24,104,53,"M","H",325600,33,62712
95208,10,5,10,5,10,8,8.9,18,54,74,"F","U",44500,41,41535
168103,10,2,8,2,15,17.5,8,17,105,55,"M","H",127900,6,57730
95097,10,3,9,8,15,13,9.33,17,114,63,"M","H",61100,31,55548
12785,10,9,15,6,10,7.67,7.93,13,42,87,"F","H",85200,0,64766
12234,10,3,29,11,8,10,9.52,8,90,75,"F","H",224700,33,60886
188316,10,2,10,4,25,17.5,13.1,6,88,74,"F","H",66100,29,41343
94021,10,1,1,0,20,20,20,20,20,58,"M","U",116400,22,56544
167100,10,4,18,13,10,8.75,6.44,18,103,80,"M","H",322300,30,77213
94851,10,4,13,6,10,10,7.31,19,80,81,"F","H",233300,17,91886
55624,10,2,17,12,10,10,9.71,24,124,74,"F","U",40300,0,0
441,10,11,28,7,5,5,5.5,8,80,56,"F","U",55000,19,19203
12837,10,5,10,4,5,29.2,18.6,13,43,43,"F","U",107200,23,0
166937,10,2,12,7,20,20,11,19,90,78,"M","H",209800,23,76357
166891,10,3,14,11,10,9.33,7.36,17,110,68,"M","H",424400,29,117841
94503,10,2,2,1,15,12.5,12.5,18,32,35,"F","U",55000,13,35456
55503,10,2,5,1,10,7.5,8.4,18,28,83,"M","U",50600,28,30499
94394,10,2,12,9,12,11,8.92,15,114,64,"F","H",55300,21,58656
94312,10,3,12,6,10,10.67,9.75,18,79,79,"F","U",106200,15,0
35017,10,3,11,6,17,16.33,12.91,15,112,76,"M","U",57600,46,39367
46203,10,4,5,3,10,8.75,7.8,17,28,60,"F","H",234700,31,102368
166106,10,4,15,10,10,7.5,6.27,18,126,34,"F","U",114300,42,0
94113,10,1,8,6,10,10,10.63,23,92,50,"F","U",69800,23,27096
93500,10,3,12,6,6,12.67,8.33,15,121,60,"F","U",105300,12,0
5070,10,4,20,13,10,12.5,7.85,17,130,74,"F","H",65700,32,50546
165746,10,2,14,8,10,10,4.75,18,126,27,"M","H",142900,43,69200
18339,10,3,3,1,10,10,10,18,32,49,"M","U",46900,25,32201
34957,10,7,11,7,15,20.71,20,15,57,73,"F","H",167500,41,67326
55091,10,1,1,0,25,25,25,20,20,47,"F","U",36400,23,36776
93824,10,5,26,16,10,8.4,4.58,16,126,79,"F","H",110500,25,59493
168259,10,5,8,6,15,17.4,15.38,24,44,76,"M","U",336500,31,83076
20438,10,6,7,2,10,7.33,7.14,15,33,71,"M","H",50900,34,31004
93809,10,2,12,5,10,10,7.58,18,93,77,"M","U",105900,32,0
54996,10,2,13,7,10,10,8.23,20,104,68,"M","H",33600,27,23906
34800,10,5,13,5,15,19,13.46,24,86,69,"F","U",75600,47,0
93496,10,4,22,12,4,6.5,4.45,15,122,78,"F","U",81900,17,0
164894,10,2,28,16,10,8,3.86,18,116,69,"F","U",187200,24,61989
92802,10,2,6,4,20,17.5,11.33,17,53,55,"M","U",0,15,0
93184,10,2,16,7,10,10,5.44,19,103,80,"F","U",0,54,98951
164296,10,5,18,7,15,11.4,5.94,15,105,61,"F","U",91100,32,45368
164220,10,1,6,3,15,15,10.5,20,126,71,"F","H",286900,31,105037
92348,10,5,5,2,10,8.6,8.6,18,32,55,"F","H",201600,32,81042
1722,10,7,26,13,20,14.29,13.38,5,120,45,"M","H",166800,16,64695
96251,10,4,15,9,5,7.5,5.87,17,89,53,"F","H",19200,18,37883
54160,10,1,1,0,15,15,15,16,16,69,"F","H",47500,33,36250
7082,10,2,9,2,15,15,10.89,19,91,80,"F","H",332700,20,73909
54134,10,2,25,15,10,7.5,5.64,21,129,81,"M","U",45200,36,48101
186272,10,6,25,12,10,10.67,8.64,4,104,63,"F","H",351500,29,97480
18322,10,4,8,6,11,9.5,7.38,17,56,73,"M","H",80700,32,36402
162814,10,7,10,5,10,7.29,6.2,18,45,60,"M","H",336500,18,73564
92052,10,3,20,13,10,6.67,5.55,18,124,84,"M","H",58700,33,43191
163354,10,1,7,4,30,30,11.86,19,113,37,"F","U",431300,49,0
7637,10,3,22,11,11,10.33,9,20,131,79,"F","H",35300,30,33438
11064,10,6,19,9,10,10.33,10.32,17,57,81,"F","U",107500,32,71014
61232,10,1,20,16,10,10,9.25,21,124,52,"F","H",105700,29,71115
7507,10,3,38,14,15,13,10.11,17,89,72,"M","U",107500,32,71014
162492,10,3,23,11,20,15.33,12.83,21,76,60,"F","H",262500,23,78892
11704,10,3,13,9,11,11,8.62,19,88,71,"M","H",12800,19,56942
186292,10,6,21,9,10,7.33,5.57,9,81,47,"M","H",93100,22,37327
162208,10,3,13,11,12,10.67,9.85,18,102,77,"M","H",579100,40,163017
162209,10,2,15,6,10,10,9.2,26,120,77,"F","H",526600,37,163017
34448,10,2,2,1,25,25,25,16,28,81,"F","H",43100,35,43008
161829,10,3,21,10,10,10,5.52,15,118,63,"F","H",174800,47,45594
161763,10,2,18,12,10,15,10.44,18,85,50,"M","U",405800,0,0
53329,10,3,15,9,12,9,5.6,18,126,67,"F","H",29900,16,32033
161480,10,6,19,12,11,9.67,7.74,17,81,59,"M","H",188300,25,72526
4881,10,7,13,8,9,10,9.23,16,45,23,"M","U",59900,20,44390
166475,10,1,2,1,20,20,12.5,26,39,55,"U","U",94900,9,55054
160773,10,4,5,3,10,8,7.6,16,29,57,"M","H",167900,35,61343
10247,10,3,17,7,10,9.67,9,5,88,67,"F","H",158000,39,59239
160302,10,3,4,3,12,11.33,11,16,29,53,"M","H",142400,41,47239
160306,10,3,3,2,15,12.33,12.33,16,33,71,"F","H",128300,55,47239
10384,10,2,12,7,18,17,9.67,17,128,73,"M","U",126600,25,0
13452,10,3,8,2,10,7.67,7.63,13,21,77,"M","H",56200,56,45466
90499,10,8,47,25,8,8.63,7.62,20,130,45,"F","H",148000,24,72339
160211,10,1,1,1,20,20,20,24,24,49,"F","H",196200,38,55447
52729,10,3,6,2,10,6.67,5.83,18,51,67,"F","H",47000,37,31410
160196,10,6,13,12,8,7.83,6.15,17,76,46,"F","H",346100,41,57132
90092,10,5,13,5,20,22.4,18.46,15,89,58,"F","H",91600,18,55087
159883,10,5,16,8,7,6.8,5.44,17,89,75,"F","H",55400,24,24833
52592,10,4,11,6,10,10.75,9.09,18,75,55,"F","H",66700,35,45009
159550,10,2,10,3,15,15,11.2,19,65,39,"M","H",83800,52,29091
159358,10,7,23,14,10,9.43,8.04,16,104,75,"M","H",395000,22,64712
11738,10,3,4,1,5,8.33,8.75,17,25,84,"M","H",381800,26,75799
159174,10,4,17,9,9,8.25,7.18,16,77,82,"F","H",170900,24,77112
159180,10,2,7,2,15,12.5,8.57,19,89,45,"M","H",222100,40,77112
158843,10,3,3,2,12,10.67,10.67,15,26,55,"F","H",190500,14,47642
158822,10,2,2,1,15,15,15,22,28,53,"F","U",230600,33,60392
158813,10,3,26,12,10,10,9.5,15,123,80,"M","H",227900,46,80929
52196,10,2,3,1,15,12.5,10,19,38,47,"M","U",50400,45,44363
8013,10,13,56,24,7,10.31,8.29,17,93,60,"F","H",89000,23,54341
19986,10,5,8,5,10,10,9,16,45,27,"M","H",39700,2,29717
88735,10,8,25,14,10,8,5.88,21,104,70,"F","H",61700,22,40165
157672,10,1,9,7,17,17,12.67,26,123,66,"M","H",420600,25,92510
157310,10,2,2,2,15,10,10,15,29,53,"F","H",226300,26,80552
8669,10,3,18,8,10,10,8.39,18,128,45,"F","H",175700,23,87665
157275,10,5,16,7,15,15,13.56,15,93,77,"F","H",345400,33,122790
153624,10,1,28,15,10,10,5.29,20,127,65,"M","H",224200,36,66798
88119,10,4,15,12,10,7.75,7,16,120,67,"F","H",116500,33,62230
13782,10,2,23,14,10,15,18.04,6,130,83,"F","H",48500,0,37127
2408,10,7,16,12,11,8,9.13,18,105,34,"F","H",450000,0,101793
33407,10,2,13,7,11,10.5,8.54,19,74,55,"M","H",70200,26,66839
51469,10,5,6,3,10,8.2,7.33,15,29,43,"F","H",61600,34,27700
156485,10,1,15,8,12,12,6.27,26,131,56,"F","U",243300,29,47580
6099,10,6,32,10,5,6.67,8.97,6,78,42,"M","H",173300,31,34402
87127,10,2,3,0,15,10,10,19,28,76,"F","U",86200,36,38976
3746,10,4,32,13,10,8.75,9.69,19,129,58,"M","H",155500,33,56614
23723,10,8,9,4,10,8.13,7.56,16,33,36,"M","U",88000,32,45463
33192,10,5,16,9,8,6.6,6.25,17,102,62,"F","H",67100,41,60541
155963,10,5,13,6,12,10.4,6.92,18,93,74,"F","H",127200,34,39476
50688,10,5,17,6,10,10,9.24,18,52,67,"F","H",64000,26,47412
33135,10,4,16,7,11,11.25,9.81,16,124,63,"F","U",75400,38,0
155856,10,3,4,1,11,7.67,7.25,18,29,82,"F","H",120700,33,37053
11195,10,5,20,12,10,10,11.8,18,119,79,"M","H",58900,30,49190
20194,10,5,5,4,7,6.2,6.2,15,28,61,"F","H",39900,32,34923
155528,10,4,6,4,10,10.5,9.67,16,45,76,"F","U",118500,32,0
155541,10,2,14,7,10,12,9.79,18,89,63,"M","H",223600,31,44829
189882,10,1,2,2,15,15,10,23,37,55,"F","U",83200,19,42599
50262,10,2,15,8,10,7.5,5.87,15,125,49,"M","H",64800,29,48764
50200,10,6,6,2,10,10.83,10.83,18,32,75,"M","H",105200,42,60250
185517,10,6,7,4,0,8.33,8.57,8,29,64,"M","H",173400,44,60641
23491,10,1,6,2,15,15,9.17,25,107,57,"M","H",82400,30,37446
182034,10,2,2,0,20,12.5,12.5,18,28,27,"M","H",71600,29,33902
50003,10,4,21,12,10,9.5,7.62,17,130,70,"F","H",59100,34,39668
189962,10,2,7,3,15,15,11.86,18,80,51,"M","U",83300,42,34915
97829,10,5,17,12,9,7.6,4.72,16,116,46,"M","H",81900,33,71191
154301,10,4,4,3,15,11.25,11.25,24,33,69,"F","U",102600,23,57139
57419,10,1,4,3,15,15,7.5,26,65,35,"F","H",91000,18,72882
12779,10,7,18,8,10,10.14,8.17,15,64,83,"M","H",66600,20,48125
86387,10,2,2,2,15,10,10,18,24,87,"M","U",33800,22,37083
149299,10,2,12,7,20,17.5,11.33,22,122,72,"M","U",353100,38,0
15332,10,2,13,6,11,10,6.54,17,77,80,"M","U",72300,30,0
153888,10,1,10,5,20,20,19,18,80,59,"F","H",184300,38,99212
32892,10,2,21,11,10,10,10.19,15,110,47,"M","H",85200,40,47318
49650,10,7,9,4,10,10.29,9.78,19,44,45,"M","H",47200,13,30395
86225,10,1,4,3,20,20,13.5,22,77,61,"M","H",49900,39,38844
11943,10,5,9,6,16,14.2,13.44,16,43,76,"F","U",344700,35,82828
153427,10,3,10,4,15,12.67,12.8,18,113,71,"F","H",185500,13,38563
32880,10,2,5,3,15,17.5,12.2,16,53,57,"F","H",69500,40,47318
86073,10,4,16,7,10,6.75,5.94,18,74,59,"M","U",21600,31,39583
86017,10,2,16,13,10,10,7.13,17,127,27,"M","H",59500,39,53133
86000,10,4,16,9,10,13.75,11.25,24,126,85,"F","H",42800,32,41142
190859,10,10,35,17,10,9.4,8.71,4,125,81,"F","U",228800,26,0
57463,10,1,7,5,18,18,11.14,24,115,71,"F","H",58400,17,45176
153026,10,3,14,11,11,10.67,6.21,18,103,71,"F","H",162500,36,48361
85922,10,1,17,11,10,10,10.76,18,130,57,"F","H",43200,35,43279
152621,10,2,13,9,10,10,7.62,16,104,79,"M","H",244900,37,60513
263,10,5,16,11,14,14,11.63,5,87,77,"U","U",215600,42,0
189880,10,3,3,3,5,8.33,8.33,19,32,79,"F","U",52800,35,47005
152283,10,2,3,1,15,12.5,10,19,44,61,"F","U",281300,56,0
152149,10,4,10,3,7,6.75,6.2,18,69,59,"M","H",153800,35,45864
152094,10,5,7,6,10,7.8,7,16,45,45,"F","H",154600,33,41929
152119,10,4,14,8,5,5.5,5.36,18,114,79,"F","H",195800,38,41929
12874,10,5,21,12,10,10,7.57,5,113,81,"F","U",40300,34,43797
151902,10,5,7,4,10,7.6,7.29,15,33,47,"M","H",108800,47,38438
151828,10,2,9,5,20,15,9.67,18,77,70,"M","H",95600,26,31712
151788,10,4,5,3,11,11.25,10.2,17,24,64,"F","H",140700,32,45667
23351,10,5,16,8,14,10.8,9.06,18,80,73,"F","H",38100,34,40049
151653,10,5,20,16,10,8.2,6.35,19,125,73,"U","U",145500,34,0
151452,10,3,25,15,20,16.67,10.6,18,123,49,"F","U",229300,17,42637
151195,10,3,8,6,25,12,8.25,24,56,87,"F","U",390500,0,87122
84678,10,3,12,6,20,19.33,11.58,17,87,57,"F","H",58500,24,55086
13177,10,5,54,10,12,9.8,9.56,4,159,58,"M","H",47900,35,37412
23321,10,3,12,8,10,9.33,7.25,22,88,67,"F","H",86900,30,49025
32523,10,3,3,2,10,11.67,11.67,19,29,57,"F","U",107300,38,49601
189065,10,7,14,9,10,9.57,7.71,4,104,81,"M","U",34700,39,41958
150404,10,7,41,18,11,12.57,10.41,16,130,49,"F","U",174500,12,58078
48234,10,3,19,15,10,10,10,16,123,45,"F","H",106300,31,71308
150292,10,2,2,2,15,15,15,17,21,81,"M","U",143500,13,32331
150260,10,8,22,15,8,6.38,6.59,19,128,77,"F","H",218200,33,64110
24915,10,2,2,2,15,10,10,21,26,44,"F","H",85300,0,65784
149653,10,2,4,2,20,17.5,15,25,53,48,"F","U",177300,12,0
185925,10,3,11,8,10,11.67,7.36,5,77,50,"M","U",96600,35,57822
149541,10,2,3,1,20,13.5,10.67,18,40,61,"F","H",181400,17,60896
13196,10,1,1,1,100,100,100,21,21,77,"F","H",537700,19,118256
83708,10,6,25,9,10,10,8.4,19,65,41,"F","H",75300,30,51881
149506,10,2,12,4,10,10,8.42,17,125,51,"M","U",516400,31,0
83709,10,4,11,6,10,7.75,6.36,20,69,71,"M","H",68000,35,51881
149429,10,6,33,19,10,7.83,5.48,21,110,84,"F","H",228000,20,39094
47819,10,3,10,10,10,14.67,12.7,17,105,59,"M","U",68200,44,41040
47827,10,4,16,9,10,10,8.63,19,124,43,"M","H",57000,31,41040
148911,10,2,4,2,20,20,15.5,25,43,25,"F","H",195300,32,65740
83042,10,4,7,2,25,21.25,17.86,16,57,57,"M","U",84900,28,0
148795,10,4,5,1,10,6.75,6.4,16,39,43,"M","H",225900,36,68282
148636,10,3,9,4,10,15,11,18,68,85,"F","U",239200,15,0
98821,10,4,9,3,10,9.25,9,18,44,71,"F","U",34000,34,36503
32288,10,3,5,2,15,10.67,8,16,44,61,"F","H",87500,45,46736
148544,10,4,10,7,15,16.25,13.6,18,100,58,"F","U",428600,26,92525
148227,10,2,4,2,28,17.5,10.75,17,53,69,"M","H",241300,31,52608
47404,10,3,17,10,10,8,5.24,22,124,55,"F","H",47500,46,33116
82832,10,3,3,2,9,8,8,16,24,72,"M","H",106300,37,55513
148022,10,3,13,7,10,10,6.08,16,86,51,"F","H",209800,12,48925
147928,10,3,8,2,10,10.67,12.13,15,75,82,"F","H",550100,22,56609
4393,10,3,31,11,10,10,9.52,4,105,87,"M","U",104700,38,65650
147641,10,6,15,10,10,8.5,7.13,19,75,84,"F","U",230200,29,0
147190,10,3,8,3,20,16.67,16.25,26,41,49,"F","U",154500,20,40119
368,10,6,38,22,10,8.83,6.5,19,129,75,"M","H",225700,43,71260
12474,10,3,14,5,6,13.33,8,18,79,74,"F","H",73900,38,48418
82548,10,4,12,5,10,6,5.25,18,80,59,"M","H",63400,28,41161
146914,10,4,6,4,10,7.25,6.5,19,38,43,"F","H",367300,37,89546
47161,10,3,15,11,10,11.33,8.8,20,128,78,"M","H",66100,48,31774
146628,10,2,7,4,20,15,13.86,15,64,63,"F","H",199900,11,39057
17772,10,2,2,1,5,10,10,20,21,87,"F","H",260200,43,50858
82141,10,4,10,5,10,9.25,8.5,22,68,59,"F","H",102700,28,65904
82121,10,8,28,17,5,7.5,6.5,16,120,72,"F","H",91500,25,68333
20821,10,5,14,7,10,10.4,12.21,20,89,45,"M","U",63100,30,47156
82065,10,3,11,4,10,11,8.45,17,116,61,"M","H",73700,40,59577
146269,10,2,16,10,13,11.5,7.25,19,123,51,"F","H",297300,25,76749
46957,10,2,3,3,10,7.5,6,15,21,79,"F","H",48200,30,38497
46671,10,2,11,6,25,22.5,9.82,18,115,40,"M","H",74600,25,62714
145383,10,8,9,7,8,6.88,6.67,17,41,59,"M","H",361700,23,47076
145403,10,10,47,22,5,6.2,5.13,18,130,37,"F","H",273000,21,47076
81520,10,3,15,9,15,11.67,8.73,16,119,80,"F","U",42800,31,41500
364,10,6,21,4,10,13,13.52,18,85,59,"F","H",310000,20,44543
145120,10,2,11,7,15,15.5,12.55,16,91,60,"F","H",561900,24,88402
81298,10,5,29,18,15,11.2,9.69,16,129,50,"U","H",53300,39,48311
13551,10,2,13,3,20,27.5,28.92,5,65,35,"F","H",439200,0,86116
49943,10,7,13,9,15,13,11,16,86,57,"M","H",98000,28,0
144735,10,5,13,5,10,10.6,8.62,15,81,70,"F","H",564900,29,122685
81073,10,5,6,3,10,9,9.17,22,41,50,"F","H",57100,32,49690
12880,10,7,13,4,10,7.14,7.85,4,41,83,"M","H",144200,52,59035
144339,10,3,6,3,20,13.33,11.67,22,64,31,"U","H",294100,29,47073
44088,10,4,16,10,10,10,7.69,19,67,61,"M","H",126300,54,71115
143996,10,4,12,6,5,9,7.08,18,44,47,"F","H",595100,30,170752
80856,10,4,12,6,8,7,6.83,18,113,78,"F","U",52200,27,52109
7059,10,1,14,12,10,10,9.57,17,129,77,"F","H",101500,47,56392
143528,10,7,21,11,10,10,7.52,19,129,48,"F","U",292500,7,0
